"tit_projeto" "descricao" "autor_situacao"
"220" "PROC. 00707/13 - PLCL 028/13" "institui o Estatuto Municipal de Segurança Bancária e revoga a Lei Complementar nº 416, de 7 de abril de 1998, e as Leis nos 5.824, de 22 de dezembro de 1986, 7.076, de 4 de junho de 1992, 7.494, de 15 de setembro de 1994, 8.115, de 8 de janeiro de 1998, 8.192, de 17 de julho de 1998, 8.204, de 15 de setembro de 1998, 8.269, de 5 de janeiro de..." "Autor
do Ver. Delegado Cleiton
Situação
ARQUIVADO"
"221" "PROC. 00628/13 - PLCL 008/13" "cria o Fundo Municipal dos Direitos da Mulher e dá outras providências." "Autor
do Ver. Marcelo Sgarbossa
Situação
ARQUIVADO"
"222" "PROC. 00615/13 - PLCL 002/13" "altera o inc. I do caput do art. 82 da Lei Complementar nº 7, de 7 de dezembro de 1973 – que institui e disciplina os tributos de competência do Município –, e alterações posteriores, estendendo até o 6º (sexto) dia útil de janeiro do ano da competência o prazo para pagamento de impostos e taxa com redução de 20% (vinte por cento)." "Autor
do Ver. Bernardino Vendruscolo
Situação
ARQUIVADO"
"223" "PROC. 00559/13 - PLCL 014/13" "Inclui inc. III no parágrafo único do art. 15,Título XII-A, com os arts. 222-A, 222-B, 222-C,222-D e 222-E, e inc. III e § 2º no art. 227, altera a al. d do inc. I do art. 227 e renomeia o parágrafo único deste artigo para § 1º, todos na Lei Complementar nº 284, de 26 de outubro de 1993 – Código de Edificações de Porto Alegre –, e alterações..." "Autor
Verª Sofia Cavedon
Situação
ARQUIVADO"
"224" "PROC. 00108/13 - PLCL 035/13" "INSTITUI O FUNDO MUNICIPAL DE GESTAO DO PLANO DIRETOR CICLOVIARIO INTEGRADO (FMGPDCI) E DA OUTRAS PROVIDENCIAS." "Autor
MARCELO SGARBOSSA
Situação
ARQUIVADO"
"225" "PROC. 00106/13 - PLCL 004/13" "ALTERA A EMENTA E O PARAGRAFO UNICO DO ART. 1 . DA LEI COMPLEMENTAR N.560, DE 3 DE JANEIRO DE 2007, INCLUINDO A GERACAO DE ENERGIA ELETRICA FOTOVOLTAICA AO OBJETIVO DO PROGRAMA DE ICENTIVOS AO USO DE ENERGIA SOLAR NAS EDICIFACOES." "Autor
MARCELO SGARBOSSA
Situação
ARQUIVADO"
"226" "PROC. 00018/13 - PLCL 020/13" "CRIA O CONSELHO MUNICIPAL DAS CIDADES DE PORTO ALEGRE E DA OUTRAS PROVIDENCIAS." "Autor
JUSSARA CONY
Situação
ARQUIVADO"
"227" "PROC. 02398/12 - PLCL 023/12" "INCLUI ART. 3-A NA LEI COMPLEMENTAR N. 65, DE 22 DE DEZEMBRO DE 1981 - QUE DISPOE SOBRE A PREVENCAO E CONTROLE DA POLUICAO DO MEIO AMBIENTE NO MUNICIPIO DE PORTO ALEGRE E DA OUTRAS PROVIDENCIAS -, ALTERADA PELA LEI COMPLEMENTAR N. 236, DE 10 DE DEZEMBRO DE 1990, DISPONDO SOBRE OS NIVEIS MAXIMOS PERMITIDOS DE EMISSAO DE RUIDOS NAS ZONAS..." "Autor
JOAO CARLOS NEDEL, AIRTO FERRONATO, KEVIN KRIEGER
Situação
ARQUIVADO"
"228" "PROC. 02387/12 - PLCL 025/12" "inclui inc. VII no art. 18-B da Lei Complementar nº 7, de 7 de dezembro de 1973, e alterações posteriores, estabelecendo a não incidência de ISSQN sobre a atividade e os valores recebidos pela realização de vistoria de veículos automotores para o cadastramento de registro de veículos novos ou usados realizados pelos Centros de Registro de..." "Autor
Ver. Márcio Bins Ely
Situação
ORDEM DO DIA"
"229" "PROC. 02359/12 - PLCL 024/12" "REVOGA OS ARTIGOS 3., 9., 13, 16, 17, 18, 19 E 45 E OS ANEXOS 03, 09, 15, 16, 17, 18, 45, 46, 47 E 48 DA LEI COMPLEMENTAR N. 663, DE 28 DE DEZEMBRO DE 2010 - QUE ALTERA LIMITES DE SUBUNIDADES, DE UNIDADES DE ESTRUTURACAO URBANA (UEUS) E DE MACROZONAS (MZS), CRIA SUBUNIDADES, INSTITUI COMO AREAS ESPECIAIS DE INTERESSE SOCIAL (AEIS I E III) NO..." "Autor
COSMAM-COMISSAO DE SAUDE E MEIO AMBIENTE
Situação
ARQUIVADO"
"230" "PROC. 01971/12 - PLCL 021/12" "REVOGA A LEI COMPLEMENTAR N. 470, DE 2 DE JANEIRO DE 2002, QUE CRIA A SUBUNIDADE DE ESTRUTURACAO URBANA 03 DA UEU 4036, REFERENTE A AREA DO ESTALEIRO SO, DEFINE SEU REGIME URBANISTICO E DA OUTRAS PROVIDENCIAS." "Autor
FERNANDA MELCHIONNA E PEDRO RUAS
Situação
PARA PARECER"
"231" "PROC. 01919/12 - PLCL 019/12" "ALTERA O CAPUT DO ART. 1. DA LEI COMPLEMENTAR N. 666, DE 30 DE DEZEMBRO DE 2010 - QUE DEFINE INDICES DE APROVEITAMENTO PARA OS TERRENOS NOS QUAIS SE TENHA A FINALIDADE DE IMPLANTAR PROJETOS DE REFORMAS OU AMPLIACOES DE CENTROS ESPORTIVOS, CLUBES, EQUIPAMENTOS ADMINISTRATIVOS, HOSPITAIS, HOTEIS, APART-HOTEIS, CENTROS DE EVENTOS, CENTROS..." "Autor
JOAO BOSCO VAZ
Situação
ARQUIVADO"
"232" "PROC. 01663/12 - PLCL 018/12" "ALTERA AS ALS. A E E DO PARAGRAFO 2 DO ART. 18 DA LEI COMPLEMENTAR N. 197, DE 21 DE MARCO DE 1989 - QUE INSTITUI E DISCIPLINA O IMPOSTO SOBRE A TRANSMISSAO INTER-VIVOS POR ATO ONEROSO, DE BENS IMOVEIS E DE DIREITOS REAIS A ELES RELATIVOS -, E ALTERACOES POSTERIORES, DISPONDO SOBRE O PARCELAMENTO DESSE IMPOSTO." "Autor
BERNARDINO VENDRUSCOLO
Situação
ARQUIVADO
Veto
VETO PARCIAL MANTIDO"
"233" "PROC. 01440/12 - PLCL 016/12" "INCLUI PARAGRAFO 6. NO ART. 124 DA LEI COMPLEMENTAR N 434, DE 1 DE DEZEMBRO DE 1999 - PLANO DIRETOR DE DESENVOLVIMENTO URBANO AMBIENTAL DE PORTO ALEGRE ( PDDUA) -, ESTABELECENDO PERCENTUAL DE VAGAS PARA GUARDA DE VEICULOS EM EDIFICACOES QUE ABRIGAM SERVICOS PUBLICOS." "Autor
CARLOS TODESCHINI
Situação
ARQUIVADO ART 108"
"234" "PROC. 01372/12 - PLCL 022/12" "ALTERA O INC. III DO ART. 11 E INCLUI ART. 14-A NA LEI COMPLEMENTAR N 628, DE 17 DE AGOSTO DE 2009, E ALTERACOES POSTERIORES, DISPONDO SOBRE A PROIBICAO DE VENDA OU DISPONIBILIZACAO DE BEBIDAS ALCOOLICAS A CRIANCAS E ADOLESCENTES." "Autor
MARCIO BINS ELY
Situação
ARQUIVADO"
"235" "PROC. 01078/12 - PLCL 012/12" "ALTERA O CAPUT DO ART. 2. E O INC. II DO CAPUT E O PARAGRAFO 2. DO ART. 3. E INCLUI INC. IX NO CAPUT DO ART. 2. DA LEI COMPLEMENTAR N. 589, DE 19 DE FEVEREIRO DE 2008, DISPONDO SOBRE COMPOSICAO E MANDATO DOS MEMBROS DO CONSELHO MUNICIPAL DO FUNDEB." "Autor
SOFIA CAVEDON
Situação
ARQUIVADO
Veto
VETO TOTAL REJEITADO"
"236" "PROC. 01040/12 - PLCL 011/12" "ALTERA O INC. XX DO CAPUT E INCLUI INC. III NO PARAGRAFO 2. DO ART. 21 DA LEI COMPLEMENTAR N. 7, DE 7 DE DEZEMBRO DE 1973 - QUE INSTITUI E DISCIPLINA OS TRIBUTOS DE COMPETENCIA DO MUNICIPIO -, E ALTERACOES POSTERIORES, DISPONDO ACERCA DAS BOLSAS DE ESTUDO CONCEDIDAS PELOS SERVICOS DE EDUCACAO DE ENSINO SUPERIOR QUE ESPECIFICA, PARA FINS DE..." "Autor
NEWTON BRAGA ROSA
Situação
ARQUIVADO
Veto
VETO PARCIAL (PARTE MANTIDO\PARTE REJEITADO)"
"237" "PROC. 00933/12 - PLCL 009/12" "RENOMEIA O PARAGRAFO UNICO PARA PARAGRAFO 1. E INCLUI PARAGRAFO 2. NO ART. 2. DA LEI COMPLEMENTAR N. 521, DE 20 DE JANEIRO DE 2005 - QUE DISPOE SOBRE A ATIVIDADE VAREJISTA DE PRODUTOS PERIGOSOS -, ALTERADA PELA LEI COMPLEMENTAR N. 597, DE 3 DE OUTUBRO DE 2008, DISPONDO SOBRE A DEFINICAO DE DISTANCIA ENTRE POSTOS DE ABASTECIMENTO DE VEICULOS E..." "Autor
ELOI GUIMARAES
Situação
PARA ARQUIVAR"
"238" "PROC. 00914/12 - PLCL 008/12" "Altera o inc. IX do art. 70 da Lei Complementar nº 7, de 7 de dezembro de 1973 – que institui e disciplina os tributos de competência do Município –, e alterações posteriores, incluindo no rol de isentos do pagamento do Imposto Sobre a Propriedade Predial e Territorial Urbana as pessoas portadoras de ataxia dominante." "Autor
Ver. Engº Comassetto
Situação
DILIGENCIA"
"239" "PROC. 00854/12 - PLCL 007/12" "Altera a al. i do inc. II do caput do art. 7º da Lei Complementar nº 580, de 12 de novembro de 2007, alterada pela Lei Complementar nº 657, de 7 de dezembro de 2010, substituindo, no Conselho Municipal dos Direitos das Pessoas com Deficiência de Porto Alegre – Comdepa –, membro titular e respectivo suplente da Fundação Brasileira da Síndrome do..." "Autor
LUCIANO MARCANTONIO
Situação
ARQUIVADO"
"240" "PROC. 00765/12 - PLCL 006/12" "REGULAMENTA A COBRANCA POR SERVICO DE ESTACIONAMENTO DE VEICULO AUTOMOTOR EM AREA DE SHOPPING CENTER, CENTRO COMERCIAL, SUPERMERCADO E ESTABELECIMENTO ASSEMELHADO." "Autor
JOSE FREITAS
Situação
ARQUIVADO ART 108"
"241" "PROC. 00736/12 - PLCL 026/12" "que obriga os condomínios verticais com mais de 3 (três) unidades agrupadas a dispor de telhado verde ou ecológico e dá outras providências." "Autor
Ver. Dr. Thiago
Situação
ARQUIVADO"
"242" "PROC. 00717/12 - PLCL 005/12" "REVOGA A LEI COMPLEMENTAR N. 621, DE 23 DE JUNHO DE 2009, QUE ALTERA AS SUBUNIDADES 01 E 05 NA UNIDADE DE ESTRUTURACAO URBANA (UEU) 10 DA MACROZONA (MZ) 7, CRIA E INSTITUI COMO AREA ESPECIAL DE INTERESSE SOCIAL I (AEIS I) A SUBUNIDADE 10 DA UEU 10 DESSA SUBUNIDADE E DA OUTRAS PROVIDENCIAS." "Autor
NELCIR TESSARO
Situação
ARQUIVADO ART 108"
"243" "PROC. 00604/12 - PLCL 013/12" "INCLUI INC. XVII NO CAPUT DO ART. 71 DA LEI COMPLEMENTAR N. 7, DE 7 DE DEZEMBRO DE 1973 - QUE INSTITUI E DISCIPLINA OS TRIBUTOS DE COMPETENCIA DO MUNICIPIO -, E ALTERACOES POSTERIORES, INCLUINDO NO ROL DE ISENTOS DO PAGAMENTO DO IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA (ISSQN) OS PROFISSIONAIS ESCRITORES COM RESIDENCIA COMPROVADA NO MUNICIPIO..." "Autor
FERNANDA MELCHIONNA E PEDRO RUAS
Situação
ARQUIVADO
Veto
VETO TOTAL MANTIDO"
"244" "PROC. 00547/12 - PLCL 010/12" "ALTERA O INC. I DO CAPUT DO ART. 82 DA LEI COMPLEMENTAR N. 7, DE 7 DE DEZEMBRO DE 1973 - QUE INSTITUI E DISCIPLINA OS TRIBUTOS DE COMPETENCIA DO MUNICIPIO -, E ALTERACOES POSTERIORES, ESTENDENDO ATE O 6. (SEXTO) DIA UTIL DE JANEIRO DO ANO DA COMPETENCIA O PRAZO PARA PAGAMENTO DE IMPOSTOS E TAXA COM REDUCAO DE 20% (VINTE POR CENTO)." "Autor
BERNARDINO VENDRUSCOLO
Situação
ARQUIVADO"
"245" "PROC. 00473/12 - PLCL 004/12" "ALTERA O CAPUT DO ART. 1. DA LEI COMPLEMENTAR N. 666, DE 30 DE DEZEMBRO DE 2010, INCLUINDO OS TERRENOS NOS QUAIS SE TENHA A FINALIDADE DE IMPLANTAR CLINICAS OU SEDES DE ENTIDADES SINDICAIS EM ROL PARA CUJOS PROJETOS DE REFORMAS, ADEQUACOES OU AMPLIACOES SAO DEFINIDOS INDICES DE APROVEITAMENTO E AMPLIANDO A DATA MAXIMA DE PROTOCOLIZACAO..." "Autor
REGINALDO PUJOL
Situação
ARQUIVADO
Veto
VETO TOTAL MANTIDO"
"246" "PROC. 00186/12 - PLCL 003/12" "altera o caput e revoga o parágrafo único do art. 28 da Lei Complementar nº 12, de 7 de janeiro de 1975, e alterações posteriores, e revoga o parágrafo único do art. 228 da Lei Complementar nº 284, de 27 de outubro de 1992, e alterações posteriores, passando ao Executivo Municipal a obrigação de pavimentação, conservação e limpeza dos passeios..." "Autor
do Ver. Bernardino Vendruscolo
Situação
ORDEM DO DIA"
"247" "PROC. 00050/12 - PLCL 002/12" "inclui inc. VI no art. 84 e art. 85-A na Lei Complementar nº 12, de 7 de janeiro de 1975 – que institui posturas para o Município de Porto Alegre e dá outras providências –, e alterações posteriores, dispondo sobre serviços de propaganda e telemensagem realizados por meio de auto-falantes, amplificadores de som e reprodução eletroacústica em geral." "Autor
Ver. Adeli Sell
Situação
ARQUIVADO"
"248" "PROC. 04030/11 - PLCL 028/11" "ALTERA A AL. J DO PARAGRAFO 1. DO ART. 20 E INCLUI ALS. K E L NO PARAGRAFO 1. E PARAGRAFO 17 NO ART. 20 DA LEI COMPLEMENTAR N. 7, DE 7 DE DEZEMBRO DE 1973 - QUE INSTITUI E DISCIPLINA OS TRIBUTOS DE COMPETENCIA DO MUNICIPIO -, E ALTERACOES POSTERIORES, DISPONDO ACERCA DA BASE DE CALCULO DO IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA (ISSQN) PARA..." "Autor
BERNARDINO VENDRUSCOLO
Situação
ARQUIVADO
Veto
VETO PARCIAL MANTIDO"
"249" "PROC. 03776/11 - PLCL 027/11" "altera o § 1º e revoga o § 4º do art. 1º da Lei Complementar nº 554, de 11 de julho de 2006, alterada pela Lei Complementar nº 699, de 19 de janeiro de 2011, dispondo sobre a renovação da Autorização para o Funcionamento de Atividades Econômicas no Município de Porto Alegre." "Autor
do Ver. Idenir Cecchim
Situação
ARQUIVADO"
"250" "PROC. 03482/11 - PLCL 024/11" "INCLUI PROJETO BASICO DA PRIMEIRA ETAPA DA LINHA DO METRO DO MUNICIPIO DE PORTO ALEGRE NO MODELO ESPACIAL DO ANEXO 1.1 DA LEI COMPLEMENTAR N. 434, DE 1 DE DEZEMBRO DE 1999 - PLANO DIRETOR DE DESENVOLVIMENTO URBANO AMBIENTAL (PDDUA) -, E ALTERACOES POSTERIORES." "Autor
HAROLDO DE SOUZA
Situação
ARQUIVADO ART 108"
"251" "PROC. 03387/11 - PLCL 022/11" "ALTERA O CAPUT DO PARAGRAFO 16 DO ART. 5 DA LEI COMPLEMENTAR N. 7, DE 7 DE DEZEMBRO DE 1973 - QUE INSTITUI E DISCIPLINA OS TRIBUTOS DE COMPETENCIA DO MUNICIPIO -, DISPONDO SOBRE O LANCAMENTO COM BENEFICIO DE ALIQUOTA PREDIAL DE TERRENO CUJA EDIFICACAO NAO SEJA CONCLUIDA EM VIRTUDE DE DESTITUICAO DO EMPREENDEDOR POR ABANDONO DE OBRA." "Autor
REGINALDO PUJOL
Situação
ARQUIVADO"
"252" "PROC. 03295/11 - PLCL 020/11" "inclui incs. VII e VIII no caput do art. 83 e art. 84-A na Lei Complementar nº 434, de 1º de dezembro de 1999 – Plano Diretor de Desenvolvimento Urbano Ambiental (PDDUA) –, e alterações posteriores, ampliando o rol de Áreas de Revitalização e estabelecendo-lhes regime urbanístico." "Autor
do Ver. Reginaldo Pujol
Situação
ARQUIVADO
Veto
VETO PARCIAL EM APRECIACAO"
"253" "PROC. 03290/11 - PLCL 019/11" "ALTERA O PARAGRAFO 5 DO ART. 1 E INCLUI PARAGRAFO 6 NESSE ARTIGO DA LEI COMPLEMENTAR N. 415, DE 7 DE ABRIL DE 1998 - QUE DISPOE SOBRE A PERMISSAO DE USO DE RECUO E DO PASSEIO PUBLICO FRONTEIRO A BARES, RESTAURANTES, LANCHONETES E ASSEMELHADOS, PARA COLOCACAO DE TOLDOS, MESAS E CADEIRAS, E DA OUTRAS PROVIDENCIAS -, ALTERADA PELA LEI COMPLEMENTAR..." "Autor
PEDRO RUAS, FERNANDA MELCHIONNA
Situação
ARQUIVADO ART 108"
"254" "PROC. 03203/11 - PLCL 026/11" "ALTERA O INC. IV DO CAPUT DO ART. 25 DA LEI COMPLEMENTAR N. 12, DE 7 DE JANEIRO DE 1975 - QUE INSTITUI POSTURAS PARA O MUNICIPIO DE PORTO ALEGRE E DA OUTRAS PROVIDENCIAS -, E ALTERACOES POSTERIORES, DISPONDO SOBRE INFRACAO EM TRANSPORTE COLETIVO DE PASSAGEIROS, E INSTITUI CAMPANHA PERMANENTE DE CONSCIENTIZACAO DA POPULACAO SOBRE A NECESSIDADE DE..." "Autor
MARIO FRAGA
Situação
ARQUIVADO"
"255" "PROC. 03169/11 - PLCL 017/11" "INCLUI INC. XXXVI NO CAPUT DO ART. 25 DA LEI COMPLEMENTAR N. 12, DE 7 DE JANEIRO DE 1975 - QUE INSTITUI POSTURAS PARA O MUNICIPIO DE PORTO ALEGRE E DA OUTRAS PROVIDENCIAS -, E ALTERACOES POSTERIORES, INCLUINDO A INGESTAO DE BEBIDAS ALCOOLICAS NO ROL DE INFRACOES PREVISTAS AOS VEICULOS DE TRANSPORTE COLETIVO OU DE CARGA." "Autor
ELOI GUIMARAES
Situação
ARQUIVADO"
"256" "PROC. 03105/11 - PLCL 016/11" "ALTERA A EMENTA, OS ARTS. 1, CAPUT E PARAGRAFO 2, 2 E 3, INCLUI ARTS. 2 - A E 3 - A E REVOGA O PARAGRAFO 1 DO ART. 1 E OS INCS. I E II DO ART. 2, TODOS NA LEI COMPLEMENTAR N. 555, DE 13 DE JULHO DE 2006, ALTERADA PELA LEI COMPLEMENTAR N. 574, DE 7 DE JULHO DE 2007, DISPONDO SOBRE A PROIBICAO DE USO DE PRODUTOS FUMIGENOS EM RECINTOS COLETIVOS,..." "Autor
BETO MOESCH
Situação
ARQUIVADO ART 108"
"257" "PROC. 03061/11 - PLCL 018/11" "inclui art. 13-A na Lei Complementar nº 373, de 25 de janeiro de 1996 – que dispõe sobre o serviço funerário no âmbito do Município de Porto Alegre –, obrigando cemitérios e crematórios a disponibilizar aos usuários, durante a realização de velórios, serviço de segurança e comércio de alimentação." "Autor
do Ver. Bernardino Vendruscolo
Situação
ARQUIVADO"
"258" "PROC. 02698/11 - PLCL 013/11" "ALTERA OS REGIMES URBANISTICOS DAS SUBUNIDADES 10, UNIDADE DE ESTRUTURACAO URBANA (UEU) 030, MACROZONA (MZ) 5, E 08, UEU 046, MZ 8, CRIA SUBUNIDADES NAS UEUS 030, MZ 5, 044, 046, 048, 058 E 060, MZ 8, NO ANEXO 1.2 DA LEI COMPLEMENTAR N. 434, DE 1 DE DEZEMBRO DE 1999 - PLANO DIRETOR DE DESENVOLVIMENTO URBANO AMBIENTAL (PDDUA) - E..." "Autor
ENGENHEIRO COMASSETTO
Situação
AGUARDANDO REPUBLICACAO DA LEI"
"259" "PROC. 02323/11 - PLCL 011/11" "inclui § 17 no art. 20 da Lei Complementar nº 7, de 7 de dezembro de 1973 – que institui e disciplina os tributos de competência do Município –, e alterações posteriores, dispondo acerca da base de cálculo do Imposto Sobre Serviços de Qualquer Natureza (ISSQN) para os serviços de saúde, assistência médica e congêneres." "Autor
do Ver. Reginaldo Pujol
Situação
ORDEM DO DIA"
"260" "PROC. 02248/11 - PLCL 010/11" "altera o art. 79 da Lei Complementar nº 663, de 28 de dezembro de 2010, dispondo sobre os empreendimentos do Programa Minha Casa, Minha Vida – Porto Alegre destinados ao reassentamento de famílias removidas em função das obras da Copa de 2014." "Autor
da Verª Sofia Cavedon e outros
Situação
ARQUIVADO"
"261" "PROC. 02241/11 - PLCL 012/11" "INCLUI INC. XV NO CAPUT DO ART. 33 DA LEI COMPLEMENTAR N. 478, DE 26 DE SETEMBRO DE 2002 - QUE DISPOE SOBRE O DEPARTAMENTO MUNICIPAL DE PREVIDENCIA DOS SERVIDORES PUBLICOS DO MUNICIPIO DE PORTO ALEGRE, DISCIPLINA O REGIME PROPRIO DE PREVIDENCIA SOCIAL DOS SERVIDORES DO MUNICIPIO DE PORTO ALEGRE E DA OUTRAS PROVIDENCIAS -, E ALTERACOES..." "Autor
MARIA CELESTE
Situação
ARQUIVADO"
"262" "PROC. 02182/11 - PLCL 009/11" "ALTERA O CAPUT DO ART. 1 E A AL. B DO INC. II DO ART. 3 E INCLUI PARAGRAFO 3 NO ART. 1, TODOS DA LEI COMPLEMENTAR N. 555, DE 13 DE JULHO DE 2006, ALTERADA PELA LEI COMPLEMENTAR N. 574, DE 2 DE JULHO DE 2007, DISPONDO SOBRE A PROIBICAO DO USO DE PRODUTOS FUMIGENOS EM RECINTOS COLETIVOS E EM RECINTOS DE TRABALHO COLETIVO." "Autor
JOAO CARLOS NEDEL
Situação
ARQUIVADO ART 108"
"263" "PROC. 02032/11 - PLCL 015/11" "INCLUI INC. XV NO ART. 4 E CAPITULO I - A NO TITULO II DA LEI COMPLEMENTAR N. 604, DE 29 DE DEZEMBRO DE 2008, INCLUINDO NO ROL DE FINALIDADES BASICAS DA AGENCIA DE INOVACAO E DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO DE PORTO ALEGRE (INOVAPOA) A CRIACAO DE AREAS DE INTERESSE TECNOLOGICO (AITS) E DANDO OUTRAS PROVIDENCIAS." "Autor
AIRTO FERRONATO
Situação
ARQUIVADO"
"264" "PROC. 01846/11 - PLCL 008/11" "ALTERA A EMENTA, O ART. 1 , O ART. 3 E O ART. 6 DA LEI COMPLEMENTAR N. 493, DE 19 DE AGOSTO DE 2003, E O INC. IX DO CAPUT DO ART. 128 DA LEI COMPLEMENTAR N. 284, DE 27 DE OUTUBRO DE 1992, E ALTERACOES POSTERIORES, DISPONDO SOBRE INSTALACOES FISICAS DE PREDIOS QUE ESPECIFICA E VEDACOES RELATIVAS AO SERVICO DE TRANSPORTE DE VALORES." "Autor
PROFESSOR GARCIA
Situação
ARQUIVADO"
"265" "PROC. 01483/11 - PLCL 007/11" "INCLUI ARTS. 5-A, 11-A E 13-A NA LEI COMPLEMENTAR N. 346, DE 17 DE ABRIL DE 1995, ESTABELECENDO REGRAMENTO A SER OBSERVADO EM EDITAIS DE CONCURSOS PUBLICOS QUANTO AS PESSOAS COM DEFICIENCIA AUDITIVA E DANDO OUTRAS PROVIDENCIAS." "Autor
