"tit_projeto" "descricao" "autor_situacao"
"267" "PROC. 00636/13 - PLE 005/13" "DESAFETA OS IMOVEIS PROPRIOS MUNICIPAIS LOCALIZADOS NO LOTEAMENTO CAMPOS DO CRISTAL E DOA AS AREAS AO DEPARTAMENTO MUNICIPAL DE HABITACAO E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"268" "PROC. 00603/13 - PLE 004/13" "AUTORIZA A DESAFETACAO DE BEM PUBLICO MUNICIPAL E POSTERIOR DOACAO AO DEPARTAMENTO MUNICIPAL DE HABITACAO (DEMHAB)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"269" "PROC. 00602/13 - PLE 003/13" "DECLARA DE UTILIDADE PUBLICA A FUNDACAO LUTERANA DE DIACONIA." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"270" "PROC. 00475/13 - PLE 002/13" "EXTINGUE 3 (TRES) FUNCOES GRATIFICADAS DE DIRETOR DE NIVEL 8 (OITO), 2 (DOIS) CARGOS EM COMISSAO DE NIVEL 7 (SETE); CRIA 3 (TRES) CARGOS EM COMISSAO DE NIVEL 8 (OITO), NO QUADRO DE CARGOS EM COMISSAO E FUNCOES GRATIFICADAS, CONSTANTE DO ANEXO DA LEI N. 11.245, DE 4 DE ABRIL DE 2012, NO AMBITO DO DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS (DMAE)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"271" "PROC. 00436/13 - PLE 001/13" "estabelece as atribuições dos Cargos em Comissão criados pelo art. 10 da Lei nº 11.245, de 4 de abril de 2012, regulamentada pelo Decreto nº 17.846, de 29 de junho de 2012, no âmbito do Departamento Municipal de Água e Esgotos (DMAE)." "Autor
do Governo Municipal
Situação
ARQUIVADO"
"272" "PROC. 02722/12 - PLE 059/12" "autoriza o Poder Executivo a contratar financiamento junto à União, por meio da Caixa Econômica Federal, na qualidade de agente financeiro, e oferecer garantias, na forma que indica, e dá outras providências." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"273" "PROC. 02644/12 - PLE 058/12" "DISPOE SOBRE A CRIACAO DE EMPREGOS PUBLICOS EM COMISSAO NO AMBITO DA EMPRESA PUBLICA DE TRANSPORTE E CIRCULACAO (EPTC)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"274" "PROC. 02607/12 - PLE 057/12" "CRIA A GRATIFICACAO POR ATIVIDADE OPERACIONAL ESPECIAL (GAOE), A SER CONCEDIDA A SERVIDORES EM EFETIVO EXERCICIO NA ASSESSORIA OPERACIONAL (ASSEOP), DO GABINETE EXECUTIVO (GE), DO GABINETE DO PREFEITO (GP), DA ADMINISTRACAO CENTRALIZADA DO MUNICIPIO DE PORTO ALEGRE; E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"275" "PROC. 02601/12 - PLE 056/12" "AUTORIZA O PODER EXECUTIVO A CONTRATAR OPERACOES DE CREDITO NO VALOR TOTAL DE 461.923.415,52 (QUATROCENTOS E SESSENTA E UM MILHOES, NOVECENTOS E VINTE E TRES MIL, QUATROCENTOS E QUINZE REAIS E CINQUENTA E DOIS CENTAVOS) COM INSTITUICOES BANCARIAS MANTIDAS PELO GOVERNO FEDERAL." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"276" "PROC. 02547/12 - PLE 055/12" "ATRIBUI VERBA DE REPRESENTACAO AOS CARGOS QUE MENCIONA, E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"277" "PROC. 02546/12 - PLE 054/12" "CRIA E EXTINGUE CARGOS EM COMISSAO E FUNCOES GRATIFICADAS NO AMBITO DA ADMINISTRACAO CENTRALIZADA E DA DESCENTRALIZACAO DO EXECUTIVO MUNICIPAL." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"278" "PROC. 02545/12 - PLE 053/12" "CRIA A SECRETARIA MUNICIPAL DE PLANEJAMENTO ESTRATEGICO E ORCAMENTO (SMPEO), NO AMBITO DA ADMINISTRACAO CENTRALIZADA DO MUNICIPIO." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"279" "PROC. 02544/12 - PLE 052/12" "INSTITUI A SECRETARIA MUNCIPAL DE GESTAO (SMGES) E A SECRETARIA MUNICIPAL DE GOVERNANCA LOCAL (SMGL), NO AMBITO DA ADMINISTRACAO CENTRALIZADA (AC) DO MUNICIPIO DE PORTO ALEGRE." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"280" "PROC. 02543/12 - PLE 051/12" "ALTERA A ESTRUTURA ORGANIZACIONAL DO GABINETE DO VICE-PREFEITO (GVP), DO GABINETE EXECUTIVO (GE), DO GABINETE DE COMUNICACAO SOCIAL (GCS), DO GABINETE DE DEFESA CIVIL (GADEC) E DA ASSESSORIA ESPECIAL (ASSESP), TODOS DO GABINETE DO PREFEITO (GP); CRIA O GABINETE DE DESENVOLVIMENTO E ASSUNTOS ESPECIAIS (GADES), O CENTRO INTEGRADO DE COMANDO DA..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"281" "PROC. 01078/13 - PLE 011/13" "dispõe sobre medidas relativas aos jogos e eventos relacionados à Copa do Mundo FIFA 2014 no âmbito do Município de Porto Alegre e dá outras providências." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"282" "PROC. 01059/13 - PLE 010/13" "ALTERA O PARAGRAFO 2. DO ART. 1. DA LEI 11.395 DE 27 DE DEZEMBRO DE 2012 - QUE AUTORIZA O EXECUTIVO MUNICPAL A CONTRATAR, COM INSTITUICOES BANCARIAS MANTIDAS PELO GOVERNO FEDERAL - CAIXA ECONOMICA FEDERAL (CEF) OU BANCO DO BRASIL -, COM RECURSOS TRANSFERIDOS PELO BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL, OPERACOES DE CREDITO ATE O..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"283" "PROC. 00824/13 - PLE 009/13" "INCLUI ART. 6.-A NA LEI N. 11.398, DE 27 DE DEZEMBRO DE 2012, ESTABELECENDO AS ATRIBUICOES DO CARGO EM COMISSAO DE DIRETOR-GERAL ADJUNTO LOTADO NO DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS (DMAE).." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"284" "PROC. 00776/13 - PLE 008/13" "INSTITUI O SERVICO PUBLICO DE TRANSPORTE INDIVIDUAL POR TAXI NO MUNICIPIO DE PORTO ALEGRE; REVOGA A LEI N. 3.790, DE 5 DE SETEMRBO DE 1973, E A LEGISLACAO CORRELATA." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"285" "PROC. 00775/13 - PLE 007/13" "INSTITUI O MONITORAMENTO DOS VEICULOS INTEGRANTES DA FROTA DO TRANSPORTE INDIVIDUAL POR TAXI NO MUNICIPIO DE PORTO ALEGRE." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"286" "PROC. 00774/13 - PLE 006/13" "AUTORIZA A DELEGACAO DE PERMISSOES PARA O SERVICO DE TRANSPORTE INDIVIDUAL POR TAXI DO MUNICIPIO DE PORTO ALEGRE, MEDIANTE A SUBMISSAO AO PROCEDIMENTO LICITATORIO E A UTILIZACAO DE VEICULOS COM ACESSIBILIDADE PARA PESSOAS COM DEFICIENCIA." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"287" "PROC. 00636/13 - PLE 005/13" "DESAFETA OS IMOVEIS PROPRIOS MUNICIPAIS LOCALIZADOS NO LOTEAMENTO CAMPOS DO CRISTAL E DOA AS AREAS AO DEPARTAMENTO MUNICIPAL DE HABITACAO E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"288" "PROC. 00603/13 - PLE 004/13" "AUTORIZA A DESAFETACAO DE BEM PUBLICO MUNICIPAL E POSTERIOR DOACAO AO DEPARTAMENTO MUNICIPAL DE HABITACAO (DEMHAB)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"289" "PROC. 00602/13 - PLE 003/13" "DECLARA DE UTILIDADE PUBLICA A FUNDACAO LUTERANA DE DIACONIA." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"290" "PROC. 00475/13 - PLE 002/13" "EXTINGUE 3 (TRES) FUNCOES GRATIFICADAS DE DIRETOR DE NIVEL 8 (OITO), 2 (DOIS) CARGOS EM COMISSAO DE NIVEL 7 (SETE); CRIA 3 (TRES) CARGOS EM COMISSAO DE NIVEL 8 (OITO), NO QUADRO DE CARGOS EM COMISSAO E FUNCOES GRATIFICADAS, CONSTANTE DO ANEXO DA LEI N. 11.245, DE 4 DE ABRIL DE 2012, NO AMBITO DO DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS (DMAE)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"291" "PROC. 00436/13 - PLE 001/13" "estabelece as atribuições dos Cargos em Comissão criados pelo art. 10 da Lei nº 11.245, de 4 de abril de 2012, regulamentada pelo Decreto nº 17.846, de 29 de junho de 2012, no âmbito do Departamento Municipal de Água e Esgotos (DMAE)." "Autor
do Governo Municipal
Situação
ARQUIVADO"
"292" "PROC. 02722/12 - PLE 059/12" "autoriza o Poder Executivo a contratar financiamento junto à União, por meio da Caixa Econômica Federal, na qualidade de agente financeiro, e oferecer garantias, na forma que indica, e dá outras providências." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"293" "PROC. 02644/12 - PLE 058/12" "DISPOE SOBRE A CRIACAO DE EMPREGOS PUBLICOS EM COMISSAO NO AMBITO DA EMPRESA PUBLICA DE TRANSPORTE E CIRCULACAO (EPTC)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"294" "PROC. 02607/12 - PLE 057/12" "CRIA A GRATIFICACAO POR ATIVIDADE OPERACIONAL ESPECIAL (GAOE), A SER CONCEDIDA A SERVIDORES EM EFETIVO EXERCICIO NA ASSESSORIA OPERACIONAL (ASSEOP), DO GABINETE EXECUTIVO (GE), DO GABINETE DO PREFEITO (GP), DA ADMINISTRACAO CENTRALIZADA DO MUNICIPIO DE PORTO ALEGRE; E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"295" "PROC. 02601/12 - PLE 056/12" "AUTORIZA O PODER EXECUTIVO A CONTRATAR OPERACOES DE CREDITO NO VALOR TOTAL DE 461.923.415,52 (QUATROCENTOS E SESSENTA E UM MILHOES, NOVECENTOS E VINTE E TRES MIL, QUATROCENTOS E QUINZE REAIS E CINQUENTA E DOIS CENTAVOS) COM INSTITUICOES BANCARIAS MANTIDAS PELO GOVERNO FEDERAL." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"296" "PROC. 02547/12 - PLE 055/12" "ATRIBUI VERBA DE REPRESENTACAO AOS CARGOS QUE MENCIONA, E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"297" "PROC. 02546/12 - PLE 054/12" "CRIA E EXTINGUE CARGOS EM COMISSAO E FUNCOES GRATIFICADAS NO AMBITO DA ADMINISTRACAO CENTRALIZADA E DA DESCENTRALIZACAO DO EXECUTIVO MUNICIPAL." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"298" "PROC. 02545/12 - PLE 053/12" "CRIA A SECRETARIA MUNICIPAL DE PLANEJAMENTO ESTRATEGICO E ORCAMENTO (SMPEO), NO AMBITO DA ADMINISTRACAO CENTRALIZADA DO MUNICIPIO." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"299" "PROC. 02544/12 - PLE 052/12" "INSTITUI A SECRETARIA MUNCIPAL DE GESTAO (SMGES) E A SECRETARIA MUNICIPAL DE GOVERNANCA LOCAL (SMGL), NO AMBITO DA ADMINISTRACAO CENTRALIZADA (AC) DO MUNICIPIO DE PORTO ALEGRE." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"300" "PROC. 02543/12 - PLE 051/12" "ALTERA A ESTRUTURA ORGANIZACIONAL DO GABINETE DO VICE-PREFEITO (GVP), DO GABINETE EXECUTIVO (GE), DO GABINETE DE COMUNICACAO SOCIAL (GCS), DO GABINETE DE DEFESA CIVIL (GADEC) E DA ASSESSORIA ESPECIAL (ASSESP), TODOS DO GABINETE DO PREFEITO (GP); CRIA O GABINETE DE DESENVOLVIMENTO E ASSUNTOS ESPECIAIS (GADES), O CENTRO INTEGRADO DE COMANDO DA..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"301" "PROC. 01633/12 - PLE 031/12" "AUTORIZA O EXECUTIVO MUNICIPAL A DOAR PROPRIOS MUNICIPAIS LOCALIZADOS NA VILA HIPICA, NESTA CAPITAL, AO DEPARTAMENTO MUNICIPAL DE HABITACAO (DEMHAB)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"302" "PROC. 01592/12 - PLE 030/12" "ALTERA A EMENTA, O ART. 1. E INSERE O ART. 5-A, NA LEI N. 11.192, DE 5 DE JANEIRO DE 2012, QUE INSTITUI A GRATIFICACAO DE ALCANCE DE METAS DOS SERVIDORES PUBLICOS DE ENGENHARIA, ARQUITETURA E AFINS (GAM) E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
P - PARA CONSULTA"
"303" "PROC. 01470/12 - PLE 029/12" "DESAFETA AREA DE DESTINACAO DE BEM DE USO ESPECIAL (ESCOLA) E AFETA ESTA MESMA AREA PARA BEM DE USO COMUM DO POVO (PRACA)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"304" "PROC. 01384/12 - PLE 028/12" "CRIA 4 (QUATRO) FUNCOES GRATIFICADAS NA SECRETARIA MUNICIPAL DA SAUDE, QUE PASSAM A INTEGRAR A LETRA C DO ANEXO I DA LEI N. 6.309, DE 28 DE DEZEMBRO DE 1988, E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"305" "PROC. 01151/12 - PLE 027/12" "AUTORIZA O DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS (DMAE) A DESAFETAR E ALINEAR IMOVEL DE SEU PATRIMONIO, DESTINADO A USO ESPECIAL, LOCALIZADO NA AV. DR. CARLOS BARBOSA, 798." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"306" "PROC. 01050/12 - PLE 026/12" "denomina Recanto do Amigo Fiel o espaço do Parque Farroupilha – Redenção – localizado entre o chafariz da fonte luminosa e o lago dos pedalinhos." "Autor
do Governo Municipal
Situação
ARQUIVADO"
"307" "PROC. 01031/12 - PLE 025/12" "DECLARA DE UTILIDADE PUBLICA O CENTRO ESPORTIVO, CULTURAL E ASSISTENCIAL DA VILA DO CAMPINHO (CECAVIC)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"308" "PROC. 00818/12 - PLE 024/12" "INSTITUI GRATIFICACAO DE RESPONSABILIDADE AMBIENTAL E ALCANCE DE METAS (GRAMM) NOS SERVICOS PUBLICOS DA AREA DAS CIENCIAS BIOLOGICAS AOS SERVIDORES MUNICIPAIS DETENTORES DE CARGOS DE PROVIMENTO EFETIVO DE BIOLOGO, EM EFETIVO EXERCICIO NAS ADMINISTRACOES DIRETA, AUTARQUICA E FUNDACIONAL, E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"309" "PROC. 00816/12 - PLE 023/12" "ALTERA O PARAGRAFO 2. E INCLUI O PARAGRAFO 3. AO ART. 16 E ALTERA OS PARAGRAFOS 1, 2 E 3 DO ART. 17 DA LEI N. 11.192, DE 5 DE JANEIRO DE 2012, QUE INSTITUI GRATIFICACAO DE ALCANCE DE METAS (GAM) DOS SERVIDORES PUBLICOS DE ENGENHARIA, ARQUITETURA E AFINS, E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"310" "PROC. 00815/12 - PLE 022/12" "REVOGA O PARAGRAFO 3. DO ART. 3. DA LEI N. 10.705, DE 30 DE JUNHO DE 2009, ALTERADA PELA LEI N. 10.816, DE 8 DE JANEIRO DE 2010 - QUE CRIA O GABINETE DE INOVACAO E TECNOLOGIA - INOVAPOA/GP, CRIA E INCLUI CARGOS EM COMISSAO E FUNCOES GRATIFICADAS NO QUADRO DE CARGOS EM COMISSAO E FUNCOES GRATIFICADAS DA ADMINISTRACAO CENTRALIZADA DO..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"311" "PROC. 00732/12 - PLE 021/12" "CRIA CARGOS EM COMISSAO E FUNCOES GRATIFICADAS QUE PASSAM A INTEGRAR A LETRA C DO ANEXO I DA LEI N. 6.309, DE 28 DE DEZEMBRO DE 1988, E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"312" "PROC. 00724/12 - PLE 020/12" "CRIA 51 CARGOS DE ENFERMEIRO DE PROVIMENTO EFETIVO NA ADMINISTRACAO CENTRALIZADA DO MUNICIPIO." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"313" "PROC. 00687/12 - PLE 019/12" "CRIA A GRATIFICACAO POR DESEMPENHO DE ATIVIDADE ESSENCIAL (GDAE), NO AMBITO DO DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS (DMAE), ALTERA O ANEXO III DA LEI 6.203, DE 3 DE OUTUBRO DE 1988, QUE ESTABELECE O PLANO DE CARREIRA DOS FUNCIONARIOS DA ADMINISTRACAO CENTRALIZADA DO MUNICIPIO; DISPOE SOBRE O PLANO DE PAGAMENTO E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"314" "PROC. 00686/12 - PLE 018/12" "CRIA 49 CARGOS DE TECNICO EM LABORATORIO E ANALISES CLINICAS E EXTINGUE 49 CARGOS DE AUXILIAR DE LABORATORIO E ANALISES, DE PROVIMENTO EFETIVO NA ADMINISTRACAO CENTRALIZADA DO MUNICIPIO, E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"315" "PROC. 00684/12 - PLE 016/12" "INCLUI AS ALS. D E E NO ART. 29 E INCLUI O ART. 29-A NA LEI N. 6.309, DE 28 DE DEZEMBRO DE 1988, ALTERA O ART. 19 E INCLUI AS ALS. D E E NO ART. 20 DA LEI N. 6.151, DE 13 DE JULHO DE 1988, INCLUI AS ALS. D E E NO ART. 30 E INCLUI O ART. 30-A NA LEI N. 6.203, DE 3 DE OUTUBRO DE 1988, ALTERADA PELA LEI N. 6.412, DE 9 DE JUNHO DE 1989, INCLUI ..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"316" "PROC. 00683/12 - PLE 015/12" "ALTERA AS IDENTIFICACOES DOS CODIGOS E AS ESPECIFICACOES DAS CLASSES DOS CARGOS DE PROVIMENTO EFETIVO DE GUARDA-PARQUES E GUARDA MUNICIPAL, CONSTANTES NA LEI N. 6.309, DE 28 DE DEZEMBRO DE 1988, ALTERA A IDENTIFICACAO DOS CODIGOS E AS ESPECIFICACOES DAS CLASSES DOS CARGOS DE PROVIMENTO EFETIVO DE GUARDA MUNICIPAL, CONSTANTES DA LEI N...." "Autor
GOVERNO MUNICIPAL
Situação
POR SOLICITACAO"
"317" "PROC. 00682/12 - PLE 014/12" "CRIA 11 (ONZE) CARGOS DE ARQUITETO E 20 (VINTE) CARGOS DE ENGENHEIRO, TODOS DE PROVIMENTO EFETIVO, NA ADMINISTRACAO CENTRALIZADA (AC) DO MUNICIPIO." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"318" "PROC. 00685/12 - PLE 017/12" "INCLUI O ART. 62-A NA LEI N. 6.309, DE 28 DE DEZEMBRO DE 1988, QUE ESTABELECE O PLANO DE CARREIRA DOS FUNCIONARIOS DA ADMINISTRACAO CENTRALIZADA DO MUNICIPIO; DISPOE SOBRE O PLANO DE PAGAMENTO E DA OUTRAS PROVIDENCIAS, INSTITUINDO GRATIFICACAO DE RISCO DE VIDA A GUARDA MUNICIPAL E A GUARDA-PARQUES, E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"319" "PROC. 00681/12 - PLE 013/12" "ESTABELECE AS CONDICOES PARA ESTRUTURACAO E FUNCIONAMENTO DA CONTROLADORIA-GERAL DO MUNICIPIO (CGM), DA SECREATARIA MUNICIPAL DA FAZENDA (SMF), COM REENQUADRAMENTO DE CARGOS E SERVIDORES, CRIA FUNCOES GRATIFICADAS E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"320" "PROC. 00679/12 - PLE 012/12" "DECLARA DE UTILIDADE PUBLICA A ASSOCIACAO DE MORADORES NUCLEO PRISMA E ARREDORES." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"321" "PROC. 00617/12 - PLE 011/12" "ALTERA O ANEXO II DA LEI N. 10.903, DE 31 DE MAIO DE 2010 - QUE INSTITUI O CALENDARIO DE EVENTOS DE PORTO ALEGRE E O CALENDARIO MENSAL DE ATIVIDADES DE PORTO ALEGRE - PARA INCLUIR CELEBRACAO INTER-RELIGIOSA E MISSA SOLENE NA SEMANA DE PORTO ALEGRE." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"322" "PROC. 00465/12 - PLE 010/12" "ALTERA O PARAGRAFO 2. E ACRESCENTA PARAGRAFO 3. AO ART. 65 DA LEI N. 6.310, DE 28 DE DEZEMBRO DE 1988, E ALTERACOES POSTERIORES, DISPONDO SOBRE A GRATIFICACAO DE INCENTIVO A PRODUTIVIDADE AO SERVIDOR QUE EXERCE ATIVIDADES DE LANCAMENTO DE TRIBUTO, ARRECADACAO, EXECUCAO E CONTROLE DA RECEITA, DA DESPESA, DE EMPREGO E PREPARO E ..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"323" "PROC. 00428/12 - PLE 009/12" "ALTERA O ANEXO DA LEI N. 10.905, DE 31 DE MAIO DE 2010." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"324" "PROC. 00337/12 - PLE 008/12" "CRIA 4 (QUATRO) CARGOS DE PROVIMENTO EFETIVO DE BIOLOGO NO DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS (DMAE) E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"325" "PROC. 00315/12 - PLE 007/12" "ALTERA O INC. IX DO ART. 2 DA LEI N. 8.936, DE 3 DE JULHO DE 2002, QUE CRIA O FUNDO MONUMENTA PORTO ALEGRE E DA OUTRAS PROVIDENCIAS, SUBSTITUINDO O REPRESENTANTE DA CAMARA MUNICIPAL DE PORTO ALEGRE POR REPRESENTANTE DO GABINETE DO PREFEITO." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"326" "PROC. 00243/12 - PLE 006/12" "REVOGA A LEI N. 9.391, DE 12 DE JANEIRO DE 2004, QUE DENOMINA RUA DERLY JUKOWSKY MARTINEZ UM LOGRADOURO PUBLICO CADASTRADO, LOCALIZADO NO BAIRRO CAVALHADA." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"327" "PROC. 00242/12 - PLE 005/12" "ALTERA O INC. XII DO ART. 1. E O CAPUT DO ART. 2. DA LEI N. 10.951, DE 2 DE SETEMBRO DE 2010, QUE AUTORIZA O MUNICIPIO DE PORTO ALEGRE A ALIENAR AO DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO (DMAE), IMOVEIS PROPRIOS MUNICIPAIS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"328" "PROC. 00200/12 - PLE 004/12" "CRIA O COMITE DE MORTALIDADE POR AIDS, NO AMBITO DA SECRETARIA MUNICIPAL DE SAUDE (SMS), DO MUNICIPIO DE PORTO ALEGRE E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"329" "PROC. 00092/12 - PLE 002/12" "ALTERA A ESPECIFICACAO DA CLASSE DE PROVIMENTO EFETIVO DE ASSISTENTE ADMINISTRATIVO, CONSTANTE NA LETRA B - ESPECIFICACOES DE CLASSES - DO ANEXO II DA LEI N. 6.203, DE 3 DE OUTUBRO DE 1988, E ALTERACOES POSTERIORES, E INSTITUI GRATIFICACAO AOS DETENTORES DE CARGO EFETIVO DE ASSISTENTE ADMINISTRATIVO QUE ESPECIFICA." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"330" "PROC. 00091/12 - PLE 001/12" "DECLARA DE UTILIDADE PUBLICA A ACAO SOCIAL DA PAROQUIA DE IPANEMA (ASPI)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"331" "PROC. 00089/12 - PLE 003/12" "ALTERA O ''CAPUT'' E INCLUI O PARAGRAFO 3. AO ART. 2. DA LEI N. 11.033, DE 6 DE JANEIRO DE 2011, QUE ALTERA A ESPECIFICACAO DA CLASSE DE CARGOS DE ASSISTENTE ADMINISTRATIVO, CONSTANTE NA LETRA ''B'' - DAS ESPECIFICACOES DE CLASSES - DO ANEXO I DA LEI N. 6.309, DE 28 DE DEZEMBRO DE 1988, E ALTERACOES POSTERIORES, E INSTITUI GRATIFICACAO AOS..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"332" "PROC. 04074/11 - PLE 069/11" "CRIA CARGOS DE PROVIMENTO EFETIVO NA ADMINISTRACAO CENTRALIZADA CONSTANTES DA LEI N. 6.309, DE 28 DE DEZEMBRO DE 1988, E ALTERACOES POSTERIORES, E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"333" "PROC. 04046/11 - PLE 068/11" "AUTORIZA O EXECUTIVO MUNICIPAL A PRORROGAR A VIGENCIA DA ADMISSAO TEMPORARIA DE EXCEPCIONAL INTERESSE PUBLICO DE TECNICOS EM ENFERMAGEM E MEDICOS, E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"334" "PROC. 04045/11 - PLE 067/11" "AUTORIZA O EXECUTIVO MUNICIPAL A PRORROGAR A VIGENCIA DA ADMISSAO TEMPORARIA DE EXCEPCIONAL INTERESSE PUBLICO DE TECNICOS EM ENFERMAGEM, E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"335" "PROC. 04037/11 - PLE 066/11" "CRIA A GRATIFICACAO DE INCENTIVO AO DESEMPENHO (GID) NO AMBITO DA SECRETARIA MUNICIPAL DE ADMINISTRACAO (SMA)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"336" "PROC. 03995/11 - PLE 065/11" "AUTORIZA O MUNICIPIO DE PORTO ALEGRE A DESAFETAR E ALIENAR AO DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS (DMAE), IMOVEL PROPRIO, DESTINADO AO USO ESPECIAL, LOCALIZADO NO LOTEAMENTO HIPICA BOULEVARD." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
