"tit_projeto" "descricao" "autor_situacao"
"377" "PROC. 01323/01 - PLCE 001/01" "Dispoe sobre as regras de transicao e modif do reg prev proprio do municipio e cria o fundo mun deprevidencia dos serv publ de p alegre, na forma da emenda const 20, de 15.12.98. (previmpa)" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"378" "PROC. 00525/94 - PLCE 004/94" "Altera dispositivos da lei complementar nr 197 de 21 marco de 1989 e da lei complementar 308 de 28.12.93 e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"379" "PROC. 01299/91 - PLCE 004/91" "Acrescenta o inciso v ao art.49 da lei complementar n 43, de 21 de julho de 1979, que dispoe sobre o desenvolvimento urbano do municipio de porto alegre, institui area..." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"380" "PROC. 00455/92 - PLCE 004/92" "Revoga o paragrafo 4do art.36 da lc n170,de 31/12/1987,alterado pela lc n180,de 18/08/1988,a lc n250,de 11/07/1991,cria o indice de custo do dmae e da outras providencias." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"381" "PROC. 00481/92 - PLCE 005/92" "Dispoe sobre o fundo municipal de saude." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"382" "PROC. 02139/93 - PLCE 005/93" "Institui a politica municipal dos direitos da cidadania contra as discriminacoes cria conselho e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"383" "PROC. 02098/92 - PLCE 012/92" "Institui a taxa de transporte coletivo no municipio de poa e da outras providencias." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"384" "PROC. 03035/93 - PLCE 014/93" "Acrescenta a letra i ao inciso ii do artigo 139 da nova redacao ao capitulo iii da lie complementar 43 de 21 de julho de 1979 e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"385" "PROC. 02459/96 - PLCE 009/96" "Dispoe sobre o desenvolvimento urbano e ambiental, o processo de planejamento participativo e democratico, institui o segundo plano diretor de desenvolvimento urbano ambiental e da" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"386" "PROC. 02948/96 - PLCE 010/96" "Altera a lei complementar n 267, de 16 de janeiro de 1992, e a lei n 2902, de 30 de dezembro de 1965, que se refere ao conselho deliberativo do demhab e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"387" "PROC. 02440/97 - PLCE 003/97" "Altera o inc ii do parag 9 do art 5, o art 24, o art 31, o art 64, os inc ii e vii do art 71. o item 2 da alinea b, do inc i do art 72, da lcm 7, de 7.12.1973; o art 1 da lc 48, de" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"388" "PROC. 01241/98 - PLCE 002/98" "Altera dispositivos da lei compl 133, de 31.12.1985 e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"389" "PROC. 01622/98 - PLCE 003/98" "Altera o art 13 da lei complementar 352, de 08 de agosto de 1995, que dispoe sobre a politica de assistencia social do municipio de porto alegre e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"390" "PROC. 03112/97 - PLCE 008/97" "Altera os artigos 3, 4 e 5 da lei complementar 79, de 10 de janeiro de 1983, e da outras providencias (n. do prot.: volumetria e vagas para estacionamento)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"391" "PROC. 02220/98 - PLCE 004/98" "Altera o art 180 da lei complementar 133, red dada p lc 385, de 18.9.96, que assegura a incorporacao de gratificacoes aos proventos de aposentadoria dos func do mun e da outras pr." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"392" "PROC. 00110/00 - PLCE 001/00" "Dispoe sobre o sistema municipal de turismo, a estrutura e o funcionamento do conselho municipal de turismo, cria o fundo municipal de turismo e da outras providencias ." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"393" "PROC. 01506/95 - PLCE 006/95" "Acrescenta paragrafo unico ao art. 1 da lei complementar n.335, de 29/12/1994. (cinema capitolio)" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"394" "PROC. 03642/02 - PLCE 007/02" "Altera o inc v e a alinea \"a\" do inc vi do art 21 da lcm 7, de 7.12.1973, e alteracoes, para adequa-los as dispos contidas na em constit 37/02, relat a aliquota min sobre o issqn." "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"395" "PROC. 00139/90 - PLCE 001/90" "Da nova redacao ao inciso ii do art. 121 da lc n. 133 de 31.12.85, alterada pela lc n. 186, de 12.12.88. (padrao i ref. revisado mensalmente)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"396" "PROC. 00304/94 - PLCE 003/94" "Altera a unidade territ funcional 13 cria a unid territ residencial 16 e ajusta limites de unid territ resid na unid territ seccional intensiva 63 do prim plano diretor de desenv.." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"397" "PROC. 02607/94 - PLCE 024/94" "Altera dispositivo da lei complementar num 7 d e7 de dezmbro de 1973 e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"398" "PROC. 01961/95 - PLCE 007/95" "Cria o conselho municipal de alimentacao escolar e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"399" "PROC. 01382/94 - PLCE 011/94" "Altera o art 161 da lei complementar nr 43 de 21 de julho de1979 e da outras providencias(veda a construcao em areas de recuso para ajardinamento-muros)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"400" "PROC. 01711/94 - PLCE 017/94" "Altera dispositivos da lcm 133 de 31.12.85(gratificacao individual de produtividade tecnico-juridica procuradores)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"401" "PROC. 00591/95 - PLCE 003/95" "Altera a redacao do inciso i do art 253 da lei complementar 133 de 31 de dez de 85 e da outras providencias.(estagio)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"402" "PROC. 01529/96 - PLCE 007/96" "Altera a lei complementar 43, de 21 de julho de 1979, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"403" "PROC. 03609/99 - PLCE 005/99" "Estabelece limites para lancamento dos valores do imposto sobre a propriedade predial e territorial urbana - iptu do ano de 2000 e seguintes." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"404" "PROC. 02595/99 - PLCE 002/99" "Reabre o prazo para a regularizacao de construcoes clandestinas da vila farrapos, fixado no art.7, paragrafo 1, da lei complementar n.114, de 28 de dezembro de 1984." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"405" "PROC. 03341/99 - PLCE 004/99" "Autoriza a transferencia do potencial construtivo de imovel para fins de restauracao de imovel tombado e da outras providencias. iab - solar conde de porto alegre." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"406" "PROC. 02893/98 - PLCE 006/98" "Revoga o paragrafo terceiro do artigo 126 da lei complementar 133, de 31 de dezembro de 1985.(adicional por tempo de servico)" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"407" "PROC. 02895/98 - PLCE 008/98" "Revoga o artigo 10 e seu paragrafo unico da lei complementar 133, de 31 de dezembro de 1985." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"408" "PROC. 03635/01 - PLCE 006/01" "Reabre o prazo para a regularizacao das construcoes clandestinas da vila farrapos, fixado nos artigos 1 e 2 da lcm num 457, de 12 de setembro de 2000." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"409" "PROC. 01896/00 - PLCE 003/00" "Altera a redacao do art. 3 e parag.1, e art 5 da lei compl. 409/98 (plano de incentivos para permutas de indice construtivo nos imoveis atingidos pelo tracado da av.iii perimetral)" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"410" "PROC. 01061/92 - PLCE 007/92" "Institui o codigo de obras de porto alegre e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
EM TRAMITACAO"
"411" "PROC. 01885/91 - PLCE 005/91" "Dispoe sobre o limite maximo de retribuicao pecuniaria, e daoutras providencias." "Autor
GOVERNO MUNICIPAL
Situação
VER DESCRICAO"
"412" "PROC. 02039/91 - PLCE 007/91" "Reabre o prazo para regularizacao de construcoes clandestinas na vila farrapos, fixado no art. 7, 1 da lei complementar n 114 de 28 de dezembro de 1984." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"413" "PROC. 02508/93 - PLCE 008/93" "Altera dispositivo da lei complementar nr 197 de 21.03.89 e da outras providencias.(imposto s/ a transmissao)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"414" "PROC. 02509/93 - PLCE 009/93" "Altera o inciso iii do artigo 1 da lei complementar nr 261 de 19.12.91 (taxa da coleta de lixo)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"415" "PROC. 02510/93 - PLCE 010/93" "Institui hipoteses de respons.pelo pgto do imposto sobre servicos de qualquer natureza-issqn-(bancos/inst.financeiras..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"416" "PROC. 02512/93 - PLCE 012/93" "Institui a unidade financeira municipal(ufm) em substituicao a unidade de referncia municpal(urm) e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"417" "PROC. 02532/93 - PLCE 013/93" "Revoga o 3 do art 36 da lei complementar nr 170 de 31 de dezembro de 1987 com a redacao dada pela lei complementar 180 de 18.8.88(invalida a obrigat do pag da tarifa ...)" "Autor
GOVERNO MUNICIPAL
Situação
P - PARA CONSULTA"
"418" "PROC. 03022/91 - PLCE 014/91" "Autoriza o municipio de porto alegre a receber cruzados novos na forma prevista no artigo 9 da lei n 8218, de 29 de agosto de 1991." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"419" "PROC. 02550/91 - PLCE 010/91" "Estabelece o reajuste do imposto redial e territorial urbanopara o exercicio de 1992." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"420" "PROC. 02796/97 - PLCE 005/97" "Cria as areas funcionais de interesse publico 5, 7 e 9 da unidade territorial funcional 3 da unidade territorial seccional intensiva 37 (...) regularizacao do campus da puc/rs e da" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"421" "PROC. 00871/98 - PLCE 001/98" "Cria o cons munic de acompanhamento e controle soc do fundo de manut e desenv. do ensino fundamental e valorizacao do magist no munic de p.alegre, na forma prev no art 4, inc iv, e" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"422" "PROC. 01153/97 - PLCE 001/97" "Institui o codigo de protecao contra incendio de porto alegre e da outras providencias. - v o l u m e iv -" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"423" "PROC. 03686/97 - PLCE 011/97" "Institui o plano de incentivos para permutas de indice construtivo nos imoveis atingidos pelo tracado da av. iii perimetral." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"424" "PROC. 02255/93 - PLCE 006/93" "Institui area de interesse publico e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"425" "PROC. 02576/94 - PLCE 025/94" "Dispoe sobre o trabalho em regime de plantao de 12 horas x 36 horas na administracao municipal e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"426" "PROC. 00341/96 - PLCE 001/96" "Cria o conselho municipal de alimentacao escolar e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"427" "PROC. 02738/91 - PLCE 012/91" "Dispoe sobre instalacoes de gas e saidas eventuais nas edificacoes, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"428" "PROC. 02137/95 - PLCE 010/95" "Altera a legislacao tributaria municipal e da outras providencias. (nota do protocolo: repercute no iptu)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"429" "PROC. 01237/90 - PLCE 008/90" "Dispoe sobre o regime juridico dos funcionarios do municipio de porto alegre e da outras providencias. ( funcionarios regidos pela clt. )" "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"430" "PROC. 03939/01 - PLCE 007/01" "Altera e acrescenta dispositivos as leis complementares 7, de sete de dezembro de 1973, e 48 de 28 de dezembro de 1979. (iptu progressivo)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"431" "PROC. 01536/90 - PLCE 010/90" "Dispoe sobre a fixacao dos precos dos servicos publicos referidos no art. 1 da lei compl.203, de 28 de dezembro de 1989." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"432" "PROC. 02986/02 - PLCE 003/02" "Altera e acrescenta dispositivos as leis complementares 07, de 7 de dez de 1973, 48, de 28 de dezembro de 1979, 197, de 21 de marco de 1989." "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"433" "PROC. 01235/02 - PLCE 002/02" "Autoriza a implantacao do complexo pista de eventos no porto seco, modifica a lei complementar 324/94 e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"434" "PROC. 00567/95 - PLCE 002/95" "Regula a prest de garant p/ aplic no disposta no art 200 terceiro da lei compl 43 de 12.07.79 c/ a red dada pela lcm 316de 24.10.94 e da outras prov (lei parcelamento do solo)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"435" "PROC. 00261/94 - PLCE 002/94" "Modifica a redacao do art 2 da lei complementar 294/93 e da outras prov (obrigatoriedade do comercio varejista de porto alegre afixar o preco dos produtos da cesta basica)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"436" "PROC. 00527/94 - PLCE 006/94" "Altera os limites da unidade territ 01 e unidade territ resi07 da unidade seccional intensiva 19 modifica o regime urbanistico a ser observado em area funcional estab pela lei..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"437" "PROC. 01494/94 - PLCE 013/94" "Cria a area funcio de interesse publ e altera os lim das utps 07,09 e utf 11 da utsi 33 as leis complement 43 de 21.07.79 de 10.01.83 e 182 de 28.09.88 e da outra provid(sambodromo)" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"438" "PROC. 01983/94 - PLCE 020/94" "Cria conselho municipal de acesso a terra e habitacao comathab e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"439" "PROC. 02521/94 - PLCE 023/94" "Altera a lei complem 256 de 06.11.1991 que relac. predio de interesse socio-cult autoriza o poder exect a permutar e transferir indice construtivo concede direito real(capitolio).." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"440" "PROC. 00809/96 - PLCE 002/96" "Acrescenta o inciso v ao artigo 161 da lei complementar numero 43, de 21 de julho de 1979. (guaritas de seguranca)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"441" "PROC. 01267/97 - PLCE 002/97" "Cria a unidade territorial de comercio e servicos 02 da unidade territorial seccional intensiva 45, define o regime e da outras providencias. (hipodromo do cristal)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"442" "PROC. 01528/96 - PLCE 006/96" "Altera a lei complementar 315, de 6 de janeiro de 1994, que dispoe sobre o instituto do solo criado no municipio de porto alegre e regulamenta a sua aplicacao." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"443" "PROC. 02494/00 - PLCE 007/00" "Cria o conselho municipal de alimentacao escolar - cae - e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"444" "PROC. 02741/00 - PLCE 009/00" "Altera e acrescenta dispositivos na lei complementar n. 7, de 7 de dezembro de 1973. (nota do protocolo: issqn sobre pedagios)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"445" "PROC. 04208/01 - PLCE 009/01" "Autoriza a desafetacao do uso especial de imovel do dominio publico municipal e sua alienacao a lodia kalakun pereira e jose augusto medeiros pereira, independentemente de licitac" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"446" "PROC. 00848/00 - PLCE 002/00" "Modifica artigos da lei complementar 420, de 25 de agosto de 1998, que \"institui o codigo de protecao contra incendio de porto alegre e da outras providencias\"." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"447" "PROC. 00698/91 - PLCE 002/91" "Relaciona predio de interesse socio-cultural, p/tombamento, autoriza o poder executivo a premutar e a transferir indice construtivo, concede direito real de uso aos..." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"448" "PROC. 01963/92 - PLCE 009/92" "Inclui parag ao art 37 da lc nr 170 da 31 de dez de 1987 com a red dada pela lc 180 de 18/8/88 e da outras prov." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"449" "PROC. 02549/91 - PLCE 009/91" "Altera a tabela anexa a lei complementar n 213, de 28 de dezembro de 1989." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"450" "PROC. 00444/92 - PLCE 002/92" "Dispoe sobre a participacao da populacao na gestao do sistema unico de saude - sus, no municipio de porto alegre." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"451" "PROC. 00454/92 - PLCE 003/92" "Inclui parag.unico ao art.38 da lc n170,de 31/12/1987,alterada pela lc n180,de 18/08/1988,e da outras prov.(conces.de bolsas de est.as esc.mun.por clubes consid.de util.publica)." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"452" "PROC. 01035/93 - PLCE 003/93" "Trata do realinhamento do preco basico praticado pelo dmae (tarifa-dmae)." "Autor
GOVERNO MUNICIPAL
Situação
P - PARA CONSULTA"
"453" "PROC. 00734/99 - PLCE 001/99" "Altera as disp da lei comp 242, de 22 de janeiro de 1991, que disciplina a concessao do direito real de uso aos ocupantes de areas de propriedade do poder publico municipal e da ou" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"454" "PROC. 02886/98 - PLCE 005/98" "Altera dispositivos da lei complementar num 07, de 7 de dezembro de 1973 e da outras providencias. (codigo tributario do mun)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"455" "PROC. 02353/95 - PLCE 011/95" "Cria o \"passe livre\" no sistema de transporte coletivo de porto alegre e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"456" "PROC. 03404/01 - PLCE 004/01" "Cria a subunidade de estruturacao urbana 03 da ueu 4036, referente a area do estaleiro so, define seu regime urbanistico e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"457" "PROC. 02292/93 - PLCE 007/93" "Revoga o art 4 da lc 295 de 02.06.93 que autoriza a oficializacao do indice de custo do dmae." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"458" "PROC. 00551/90 - PLCE 005/90" "Acrescenta dispositivo ao artigo 36 da lei complementar n 170, de 31 de dezembro de 1987, alterada pela lei complementar 180, de 23 de agosto de 1988, acrescentando o 5." "Autor
DEP MUNIC DE AGUA E ESGOTOS
Situação
ARQUIVADO"
"459" "PROC. 01113/16 - PLCE 004/16" "altera o inc. IV do caput do art. 12 da Lei Complementar nº 197, de 21 de março de 1989, dispondo sobre a base de cálculo do ITBI nas arrematações." "Autor
Executivo Municipal
Situação
AGUARDANDO SANCAO"
